🕘️更新时间,#genre#
深圳卫视,http://118.122.189.74:9901/tsfile/live/0126_1.m3u8$订阅源-1920x1080
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源-1920x1080
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8$订阅源-1920x1080
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8$订阅源-1920x1080
深圳卫视,http://m.951688.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源-1920x1080
深圳卫视,http://zdy0607.f3322.net:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源-1920x1080
三沙卫视,http://223.166.234.9:7777/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0300&tk=2894ccdba8fc$订阅源-1280x720
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5580&tk=7877e7cc41c7$订阅源-1280x720
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6156&tk=97475bb89d45$订阅源-1280x720
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9983&tk=e503191f8e20$订阅源-1280x720
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002$山东电信组播源
三沙卫视,http://139.129.231.228:3529/rtp/239.21.2.9:5002$山东电信组播源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8$订阅源
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8$订阅源
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8$订阅源-IPv6-1920x1080
三沙卫视,http://[2409:8087:5e08:24::16]:6610/000000001000/5000000011000288016/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000288016$订阅源-IPv6-1920x1080
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/index.m3u8$订阅源-IPv6-1920x1080
三沙卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/4600001000000000117/1.m3u8?channel-id=bestzb&Contentid=4600001000000000117&livemode=1&stbId=3$订阅源-IPv6-1920x1080
三沙卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/4600001000000000117/1.m3u8?channel-id=bestzb&Contentid=4600001000000000117&livemode=1&stbId=3$订阅源-IPv6-1920x1080
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
天津卫视,http://219.159.194.241:8181/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://58.221.214.82:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8$订阅源-1920x1080
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
天津卫视,http://223.166.234.9:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
天津卫视,http://121.33.239.242:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://60.187.244.54:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://183.136.148.214:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://118.122.189.74:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源-1920x1080
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8$订阅源-1920x1080
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top$订阅源-1920x1080
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8$订阅源-1920x1080
天津卫视,http://61.173.144.157:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://61.173.144.157:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
天津卫视,http://m.951688.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源-1920x1080
天津卫视,http://zdy0607.f3322.net:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源-1920x1080
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5967&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://itms4.sdlk.vip:6721/hls/244/index.m3u8$订阅源-1920x1080
西藏卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1594087791_1409479634/envivo_x/2018/SD/xizang/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=524854265&timezone=UTC&mtv_session=5640f857e31349921ba36207946fa904&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=df71711e34a615ea23f680ef139afb1d$订阅源-1920x1080
西藏卫视,http://219.159.194.241:8181/tsfile/live/0111_1.m3u8$订阅源-1920x1080
西藏卫视,http://183.66.15.146:60901/tsfile/live/0111_1.m3u8$订阅源-1920x1080
西藏卫视,http://223.166.234.9:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
西藏卫视,http://121.33.239.242:9901/tsfile/live/0132_1.m3u8$订阅源-1920x1080
西藏卫视,http://121.33.239.242:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8$订阅源-1920x1080
西藏卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xzws$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6376&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0143&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1076&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8227&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2460&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6353&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1547&tk=2894ccdba8fc$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8508&tk=97475bb89d45$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1847&tk=2aca1ad9a849$订阅源-1280x720
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8791&tk=e503191f8e20$订阅源-1280x720
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1593800523_-1493781639/wd-xinjiangwssd-600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=531262095&timezone=UTC&mtv_session=864a45b4901ac5ef45e66eda73f46964&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2ecb1cbf330584c821ad5f41b74ff983$订阅源-1920x1080
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://223.166.234.9:7777/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xjws$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6615&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1269&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4842&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1749&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8337&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4466&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5122&tk=2894ccdba8fc$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4095&tk=97475bb89d45$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1625&tk=2aca1ad9a849$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2477&tk=e503191f8e20$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1470&tk=e503191f8e20$订阅源-1280x720
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3942&tk=e503191f8e20$订阅源-1280x720
云南卫视,http://itms4.sdlk.vip:6721/hls/247/index.m3u8$订阅源-1920x1080
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://219.159.194.241:8181/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$订阅源-1920x1080
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8$订阅源-1920x1080
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://223.166.234.9:7777/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://121.33.239.242:9901/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://60.187.244.54:9901/tsfile/live/1000_1.m3u8$订阅源-1920x1080
云南卫视,http://183.136.148.214:9901/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://61.173.144.157:9901/tsfile/live/0119_1.m3u8$订阅源-1920x1080
云南卫视,http://61.173.144.157:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
云南卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=ynws$订阅源-1280x720
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2288&tk=2894ccdba8fc$订阅源-1280x720
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0060&tk=2894ccdba8fc$订阅源-1280x720
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1356&tk=2894ccdba8fc$订阅源-1280x720
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5280&tk=2894ccdba8fc$订阅源-1280x720
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7203&tk=2894ccdba8fc$订阅源-1280x720
大湾区卫视,http://182.92.109.190:1668/72/72.php?id=dwqws$订阅源-1280x720
大湾区卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=dwqws$订阅源-1280x720
大湾区卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=dwqws$订阅源-1280x720
大湾区卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=dwqws$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6181&tk=2aca1ad9a849$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7821&tk=2894ccdba8fc$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3814&tk=2894ccdba8fc$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3113&tk=2894ccdba8fc$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0931&tk=7877e7cc41c7$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6263&tk=e503191f8e20$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4268&tk=2aca1ad9a849$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2828&tk=e503191f8e20$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2015&tk=7d4ad8f156e3$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7358&tk=97475bb89d45$订阅源-1280x720
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4188&tk=97475bb89d45$订阅源-1280x720
大湾区卫视,http://hms3652nc3747353878.live.aikan.miguvideo.com/wh7f454c46tw4272855364_342168527/migu/kailu/dawanquws/211204/20231020/01.m3u8?msisdn=a5fd36f310c1199e87e722953f630b4f&Channel_ID=0119_04102000-99000_400300000040002&client_ip=223.104.119.101&timestamp=20241223133007&ContentId=265218882&timezone=UTC&netType=Cellular&clientType=Android&zjAppVersion=915&zjClientId=fa8369c0be5431ec&mtv_session=3da7ad5fac110cda1e2ef525afd4a066&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9d8249873223ef6135b1fe3cb84bd41$订阅源-1280x720
大湾区卫视,http://mzitv.cn:32/tsfile/live/1012_1.m3u8$订阅源
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8$订阅源
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8$订阅源
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146$组播源
延边卫视,https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild$订阅源-1280x720
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0970&tk=2aca1ad9a849$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8584&tk=2aca1ad9a849$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7445&tk=2aca1ad9a849$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8942&tk=2894ccdba8fc$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2355&tk=2894ccdba8fc$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2790&tk=2894ccdba8fc$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6823&tk=2894ccdba8fc$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1015&tk=2894ccdba8fc$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4904&tk=97475bb89d45$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9898&tk=97475bb89d45$订阅源-1280x720
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1997&tk=97475bb89d45$订阅源-1280x720
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$订阅源-1920x1080
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7066&tk=2894ccdba8fc$订阅源-1280x720
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8060&tk=7877e7cc41c7$订阅源-1280x720
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8459&tk=e503191f8e20$订阅源-1280x720
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1184&tk=e503191f8e20$订阅源-1280x720
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0439&tk=97475bb89d45$订阅源-1280x720
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$订阅源-1280x720
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$订阅源
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$订阅源
厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002$山东电信组播源
厦门卫视,http://139.129.231.228:3529/rtp/239.21.2.6:5002$山东电信组播源
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8$订阅源
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$订阅源
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8$订阅源
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
厦门卫视,http://123.132.233.194:352/tsfile/live/0119_1.m3u8$订阅源
厦门卫视,http://r.jdshipin.com/p8dEo$订阅源
厦门卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266006/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266006$订阅源-IPv6-1920x1080
康巴卫视,http://218.88.86.15:4022/udp/239.93.0.41:5140$白名单
康巴卫视,http://219.159.194.241:8181/tsfile/live/0134_1.m3u8$订阅源-1920x1080
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5484&tk=2894ccdba8fc$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5744&tk=7877e7cc41c7$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1918&tk=e503191f8e20$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1542&tk=7d4ad8f156e3$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8231&tk=97475bb89d45$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9381&tk=2aca1ad9a849$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0763&tk=e503191f8e20$订阅源-1280x720
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5450&tk=2aca1ad9a849$订阅源-1280x720
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$订阅源
康巴卫视,http://139.196.151.191:7008/rtp/239.45.1.251:5140$组播源
康巴卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266002$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225660/2.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000066/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000066/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000066$订阅源-IPv6-1920x1080
阿坝汉语,http://112.45.192.49:9999/udp/239.10.0.50:5140$白名单
阿坝藏语,http://112.45.192.49:9999/udp/239.10.0.51:5140$白名单

☘️青海频道,#genre#
互助综合,http://livecdn.dmqhyadmin.com/hls/xjhuzhu.m3u8$白名单
互助综合,http://livecdn.dmqhyadmin.com/hls/xjhuzhuout.m3u8$白名单
海东综合,https://tv.hdhhy.cn/live/hdtv.m3u8$白名单
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8$白名单
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd$白名单
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8$白名单
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8$白名单
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd$白名单
都兰综合,http://livecdn.dmqhyadmin.com/hls/xjdulan.m3u8$白名单
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8$白名单
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd$白名单
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8$白名单
大通综合,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8$白名单
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8$白名单
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8$白名单
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8$白名单
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd$白名单
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$订阅源-10x10
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd$白名单
西宁新闻综合,http://stream2.qhbtv.com/xwzh/playlist.m3u8$白名单
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8$白名单
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=98a0159f1703588121$白名单
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8$白名单
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=7a0d33531703588157$白名单
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8$白名单
青海卫视,http://itms4.sdlk.vip:6721/hls/234/index.m3u8$订阅源-1920x1080
青海卫视,http://222.134.245.16:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
青海卫视,http://222.134.245.16:9901/tsfile/live/0140_1.m3u8$订阅源-1920x1080
青海卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1590811433_1387778932/envivo_w/2018/SD/qinghai/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531262027&timezone=UTC&mtv_session=449a36454b820ab73b61a8a33ccf5337&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=aad202f94476c188a79dcc8e1ec1d2b5$订阅源-1920x1080
青海卫视,http://219.159.194.241:8181/tsfile/live/0140_1.m3u8$订阅源-1920x1080
青海卫视,http://110.53.52.63:8888/newlive/live/hls/38/live.m3u8$订阅源-1920x1080
青海卫视,http://58.19.43.46:9901/tsfile/live/1014_1.m3u8$订阅源-1920x1080
青海卫视,http://58.221.214.82:9901/tsfile/live/0018_1.m3u8$订阅源-1920x1080
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8$订阅源-1920x1080
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
青海卫视,http://223.166.234.9:7777/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
青海卫视,http://121.33.239.242:9901/tsfile/live/0140_1.m3u8$订阅源-1920x1080
青海卫视,http://121.33.239.242:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
青海卫视,http://118.122.189.74:9901/tsfile/live/0140_1.m3u8$订阅源-1920x1080
青海卫视,http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
青海卫视,http://m.951688.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive$订阅源-1920x1080
青海卫视,http://zdy0607.f3322.net:35455/itv/1000000002000013359.m3u8?cdn=ystenlive$订阅源-1920x1080
青海卫视,http://182.92.109.190:1668/72/72.php?id=qhws$订阅源-1280x720
青海卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=qhws$订阅源-1280x720
青海卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=qhws$订阅源-1280x720
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4278&tk=2894ccdba8fc$订阅源-1280x720
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6299&tk=7877e7cc41c7$订阅源-1280x720
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9531&tk=e503191f8e20$订阅源-1280x720
